bus name,si,vi,Va,Vb,Vc,Load_served_flag
l3122825,1.0,1.0,1.0469928396670876,0.0,0.0,1
l2991920,1.0,1.0,1.0469901584853005,0.0,0.0,1
l3104135,1.0,1.0,1.0472357115530038,0.0,0.0,1
n1145955,0.0,1.0,1.0472775642682493,0.0,0.0,1
m1026335,0.0,1.0,1.0472765642732027,0.0,0.0,1
l2804259,1.0,1.0,1.0472714383695023,0.0,0.0,1
l2748135,1.0,1.0,1.047288007077416,0.0,0.0,1
m1026364,0.0,1.0,1.0472657132484726,0.0,0.0,1
n1145956,0.0,1.0,1.0473484553860748,0.0,0.0,1
l3010570,1.0,1.0,1.0472630849166693,0.0,0.0,1
l2729412,1.0,1.0,1.0473455782397887,0.0,0.0,1
m2000100,0.0,1.0,1.0474586886714399,1.0480670207377047,1.0489317906102693,1
area_8area_9,0.0,1.0,1.0478198968981407,1.0483327578802892,1.0486966596210727,1
area_9area_17,1.0,1.0,1.047752282605968,1.0473895363028787,1.0478180949820661,1
area_9area_62,1.0,1.0,1.0478041921726302,1.0480156380445482,1.0483951489557342,1
area_9area_68,1.0,1.0,0.0,1.0477625001292339,0.0,1
d6049825-1_int,0.0,1.0,1.0477522774248562,1.0473895311296735,1.0478180856690604,1
m1047309,0.0,1.0,1.0477513813501176,1.0473797942634167,1.0478090994240998,1
n1137960,0.0,1.0,1.0477464508073528,1.0473262168652517,1.0477596524578818,1
m1047312,0.0,1.0,1.0477434771862748,1.0472939030166375,1.0477298298692623,1
l3216370,1.0,1.0,1.0477420111264824,1.0470640701508476,1.0475375290882356,1
m1047316,0.0,1.0,1.0477418750350675,1.047030688842946,1.0475095892398771,1
l3235255,1.0,1.0,1.0477433838748125,1.0469127511890117,1.0474128843425579,1
l2897780,1.0,1.0,1.0477447553331596,1.0468126214582854,1.0473303958813858,1
m1047324,0.0,1.0,1.0477486012504658,1.0466022449127024,1.047152980632919,1
m1047325,0.0,1.0,1.047748982686527,1.0465813775301092,1.0471353830076655,1
q14412,0.0,1.0,1.0477517070570108,1.0465031728568037,1.047070770333176,1
l2766728,0.0,1.0,0.0,0.0,1.0475095892398771,1
l2954354,1.0,1.0,1.047503687460911,0.0,0.0,1
l2673321,1.0,1.0,1.047497848387934,0.0,0.0,1
l3104133,1.0,1.0,1.0476379790992554,0.0,0.0,1
m1047323,0.0,1.0,1.0475618619030451,0.0,0.0,1
p893163,0.0,1.0,1.0477403353352936,0.0,0.0,1
m1047314,0.0,1.0,1.0477373591573351,0.0,0.0,1
n1137961,0.0,1.0,1.0477238843898589,0.0,0.0,1
l3010569,1.0,1.0,1.0475379354437944,0.0,0.0,1
m1047335,0.0,1.0,1.0475160531422572,0.0,0.0,1
l2710519,1.0,1.0,1.0474947660419072,0.0,0.0,1
m1047344,0.0,1.0,1.0474844431220203,0.0,0.0,1
l2785527,1.0,1.0,1.0477307948922463,0.0,0.0,1
l2766729,1.0,1.0,1.0477232812297297,0.0,0.0,1
l2897772,1.0,1.0,1.0474800173187406,0.0,0.0,1
l3101814,0.0,1.0,1.0474800173187406,0.0,0.0,1
m1047311,0.0,1.0,1.0477359684722094,0.0,0.0,1
l2748158,1.0,1.0,1.047735313162132,0.0,0.0,1
l3029499,1.0,1.0,1.0474813112559191,0.0,0.0,1
l3066819,1.0,1.0,1.0474785872137142,0.0,0.0,1
m1047322,0.0,1.0,1.0477441384644268,0.0,0.0,1
l3048211,1.0,1.0,1.0477386834946276,0.0,0.0,1
p827532,0.0,1.0,1.0477478526777755,0.0,0.0,1
m1047326,0.0,1.0,1.0477469970042546,0.0,0.0,1
m1047338,0.0,1.0,1.0477424983061876,0.0,0.0,1
l2691953,1.0,1.0,1.0477358539848622,0.0,0.0,1
area_9area_17,0.0,1.0,1.047752282605968,1.0473895363028787,1.0478180949820661,1
area_17area_18,1.0,1.0,1.047751702631698,1.046503166500962,1.047070761044785,1
d5926308-3_int,0.0,1.0,1.047751698206385,1.046503161419054,1.0470707517563937,1
l2860491,1.0,1.0,1.0477544546147015,1.046424030925426,1.047005375025397,1
m1047339,0.0,1.0,1.0477631567252352,1.0462356866352174,1.0468450477496802,1
l2991922,1.0,1.0,1.0477749301953192,1.0460681441820885,1.0467067297926298,1
m1047345,0.0,1.0,1.0477846290327648,1.0459407296591001,1.0466023390003156,1
m1047346,0.0,1.0,1.0477943760602852,1.0458383817007084,1.0465205730957132,1
l3104134,1.0,1.0,1.0478029186578115,1.0457291331416279,1.046435047150142,1
l2860490,1.0,1.0,1.047813224711358,1.0455809452323819,1.046320245128076,1
l3254218,1.0,1.0,1.0478265431118903,1.045412832663338,1.0461916717248836,1
r18242,0.0,1.0,1.0478345370304603,1.0453227478515583,1.0461236510491112,1
m1069135,0.0,1.0,1.0478495235795262,1.0451538391357533,1.0459961163925136,1
m1069136,0.0,1.0,1.0478884344812158,1.045015562577907,1.0458241552152872,1
l3235256,1.0,1.0,1.0479056123592774,1.0449518460908536,1.0457454945918412,1
l3197630,1.0,1.0,1.0479662801409702,1.0447318153140452,1.0454761743289347,1
m1069154,0.0,1.0,1.048060634225198,1.0444015729602376,1.0450776534506752,1
m1069155,0.0,1.0,1.0481155976605836,1.0442154726558177,1.0448510511536802,1
m1069156,0.0,1.0,1.0481841335416584,1.0439835054324211,1.0445720535559886,1
l3048206,1.0,1.0,1.0482152132134717,1.0438732538929114,1.0444406448267274,1
l2766718,1.0,1.0,1.0482650657131922,1.0437024355812385,1.0442399415690877,1
l3010556,1.0,1.0,1.048319376127783,1.0435065898207174,1.0440121596027556,1
m1069169,0.0,1.0,1.048357956574913,1.0433704135455089,1.0438551379583927,1
e182724,0.0,1.0,1.0484403588668971,1.0431703494792373,1.0436671717467034,1
p827533,0.0,1.0,0.0,1.0451248808774822,0.0,1
n1139538,0.0,1.0,0.0,1.0451004899923415,0.0,1
l3066818,1.0,1.0,0.0,1.0450098218793173,0.0,1
l2710510,1.0,1.0,0.0,0.0,1.044568541926639,1
l3197628,1.0,1.0,0.0,0.0,1.0445612975580696,1
l2841638,1.0,1.0,0.0,0.0,1.0458172028161974,1
l3254210,1.0,1.0,0.0,0.0,1.0448433348650774,1
l2860492,1.0,1.0,0.0,0.0,1.0458125934905806,1
l3254219,1.0,1.0,0.0,0.0,1.0465142652123127,1
l3254220,1.0,1.0,0.0,0.0,1.0465088631947734,1
l3104120,1.0,1.0,0.0,1.0443973123897086,0.0,1
l3122826,1.0,1.0,1.0477325956391865,0.0,0.0,1
m1047358,0.0,1.0,1.0477179081909356,0.0,0.0,1
l2897781,1.0,1.0,1.0477142246726645,0.0,0.0,1
l2804251,1.0,1.0,1.0480590447448126,0.0,0.0,1
p895104,0.0,1.0,1.0477612892154895,0.0,0.0,1
n1139537,0.0,1.0,1.047757855394404,0.0,0.0,1
l2710520,1.0,1.0,1.047800615091616,0.0,0.0,1
m1069131,0.0,1.0,1.0477890783501107,0.0,0.0,1
m1069133,0.0,1.0,1.0477833598090962,0.0,0.0,1
l2710521,1.0,1.0,1.0477814678505601,0.0,0.0,1
n1139539,0.0,1.0,1.0478399045619924,0.0,0.0,1
l2785519,1.0,1.0,1.0477451888031681,0.0,0.0,1
l3104122,1.0,1.0,1.047724839851613,0.0,0.0,1
l2973151,1.0,1.0,1.047849719705662,0.0,0.0,1
m1069187,0.0,1.0,1.0477819308877891,0.0,0.0,1
l2991907,1.0,1.0,1.0482079820567205,0.0,0.0,1
m1069192,0.0,1.0,1.0481313634901237,0.0,0.0,1
l3085396,1.0,1.0,1.0477722735259647,0.0,0.0,1
l3122813,1.0,1.0,1.0477577156897302,0.0,0.0,1
l2804283,1.0,1.0,1.047678957112295,0.0,0.0,1
l3195315,1.0,1.0,1.0480110865522787,0.0,0.0,1
m1069181,0.0,1.0,1.0479210288270049,0.0,0.0,1
m1047340,0.0,1.0,1.0477665385097512,0.0,0.0,1
l2991923,1.0,1.0,1.047759805881162,0.0,0.0,1
l2729411,1.0,1.0,1.0477138843036478,0.0,0.0,1
l3197644,1.0,1.0,1.0477166287248016,0.0,0.0,1
m1069130,0.0,1.0,1.0477853732720734,0.0,0.0,1
p827534,0.0,1.0,1.0477867120173447,0.0,0.0,1
p827508,0.0,1.0,1.048341740764034,0.0,0.0,1
l2879064,1.0,1.0,1.0483492386921107,0.0,0.0,1
l2748146,1.0,1.0,1.0479148465710386,0.0,0.0,1
m1069191,0.0,1.0,1.0480667001266484,0.0,0.0,1
l2991913,1.0,1.0,1.048125600754268,0.0,0.0,1
n1139540,0.0,1.0,1.0483287081007164,0.0,0.0,1
l2673310,1.0,1.0,1.0476224252383837,0.0,0.0,1
l3104121,1.0,1.0,1.0476108897050709,0.0,0.0,1
l2916627,1.0,1.0,1.0476395121869249,0.0,0.0,1
l3104113,1.0,1.0,1.04760847598213,0.0,0.0,1
m1047342,0.0,1.0,1.0477593774590441,0.0,0.0,1
l3197645,1.0,1.0,1.047753974401872,0.0,0.0,1
l3085395,1.0,1.0,1.0481131773427232,0.0,0.0,1
l2804253,1.0,1.0,1.047920219756181,0.0,0.0,1
l2748129,1.0,1.0,1.047772423849584,0.0,0.0,1
l3235253,1.0,1.0,1.0481253875179373,0.0,0.0,1
area_17area_18,0.0,1.0,1.047751702631698,1.046503166500962,1.047070761044785,1
area_18area_19,1.0,1.0,1.048440356465181,1.0431703449704999,1.043667163031566,1
area_18area_77,1.0,1.0,0.0,1.0450098202472553,0.0,1
d6413567-3_int,0.0,1.0,1.048440356465181,1.0431703413656923,1.0436671543164282,1
n1139541,0.0,1.0,1.0484536177714232,1.043138139260299,1.043636899674105,1
m1069175,0.0,1.0,1.048492236272207,1.043044354916462,1.0435487873813336,1
m1069184,0.0,1.0,1.0485482915365238,1.0429071851179312,1.0434203565220643,1
m1069189,0.0,1.0,1.0485709567965882,1.042851714983977,1.0433684206380462,1
l3195356,0.0,1.0,1.0486334730477336,1.042696947252039,1.0432242668314873,1
m1089112,0.0,1.0,1.0486674524291422,1.0426128130280798,1.0431459031276697,1
m1089115,0.0,1.0,1.0486868318221665,1.0425581419292855,1.0430772108667121,1
m1089118,0.0,1.0,1.0487190359631626,1.0424626134735449,1.0429585127392753,1
m1089119,0.0,1.0,1.0487348950160675,1.0424156087687801,1.0429023021314725,1
m1089120,0.0,1.0,1.0487510165209204,1.042392934535211,1.0428508847264437,1
p827521,0.0,1.0,0.0,1.0424095982449597,0.0,1
n1139546,0.0,1.0,0.0,1.0424015322928257,0.0,1
p827520,0.0,1.0,0.0,0.0,1.0431400822647756,1
n1139545,0.0,1.0,0.0,0.0,1.0431320322642494,1
l3197637,1.0,1.0,0.0,0.0,1.0435452208129765,1
l2860487,1.0,1.0,0.0,0.0,1.0433623415484232,1
l2991911,1.0,1.0,0.0,0.0,1.0430720490874361,1
l2973158,1.0,1.0,0.0,0.0,1.0429523178339393,1
l3048208,1.0,1.0,1.0487162104503849,0.0,0.0,1
area_18area_19,0.0,1.0,1.048440356465181,1.0431703449704999,1.043667163031566,1
area_19area_20,1.0,1.0,1.0487510165209204,1.042392934535211,1.042850881887347,1
area_19area_24,1.0,1.0,1.0486674524291422,1.0426128099129954,1.0431458982423396,1
area_19area_75,1.0,1.0,0.0,1.0424015322928257,0.0,1
area_19area_76,1.0,1.0,0.0,0.0,1.0431320322642494,1
d5472350-1_int,0.0,1.0,1.0487510165209204,1.042392934535211,1.0428508790482502,1
190-7361,0.0,1.0,1.048752636176396,1.0423906565098613,1.042845713187712,1
regxfmr_190-7361,0.0,1.0,1.048752636176396,1.0423906565098613,1.042845710348601,1
q14404,0.0,1.0,1.0487539153987806,1.0423888572934286,1.042841630269237,1
area_19area_20,0.0,1.0,1.0487510165209204,1.042392934535211,1.042850881887347,1
area_20area_21,1.0,1.0,1.0487539153987806,1.0423888572934286,1.042841627430115,1
d6138608-3_int,0.0,1.0,1.048753914344404,1.0423888564752533,1.042841624590993,1
l3029502,1.0,1.0,1.048777710792221,1.042355385988293,1.0427657220102713,1
m1089131,0.0,1.0,1.0488089912178926,1.0423141093772315,1.042682251501221,1
l3104125,1.0,1.0,1.0488214831746965,1.0422976246050817,1.0426489146735511,1
l3160107,1.0,1.0,1.0488577821272458,1.0422540120028578,1.0425524738488412,1
m1089141,0.0,1.0,1.0488976672372636,1.0422071073607793,1.0424544771295747,1
m1089143,0.0,1.0,1.0489518683369754,1.0421450185626033,1.042334252543207,1
l3029498,1.0,1.0,1.0490002805265681,1.042104428628537,1.042263652761202,1
l2933164,0.0,1.0,1.0490369610722483,1.042073500807629,1.0422100809602044,1
m1108286,0.0,1.0,1.0490800539218887,1.0420371637901753,1.0421471381017173,1
l2688692,1.0,1.0,1.0490828237458507,1.0420348281078007,1.042143092185668,1
l2688693,1.0,1.0,1.0491043509267444,1.0420174988885529,1.0421114556550557,1
n1139547,0.0,1.0,1.0491499939455942,1.0419804661645942,1.0420442200375277,1
l2804249,1.0,1.0,1.049188110233935,1.0419495380533037,1.0419880662972312,1
l3179678,1.0,1.0,1.0492498347461559,1.0418990408157827,1.0418969048542819,1
l2936279,1.0,1.0,1.0493037531085638,1.0418570466749497,1.0418167790214024,1
m1108295,0.0,1.0,1.0493463811946189,1.0418234164190703,1.0417531446238588,1
l3011298,1.0,1.0,1.0493871839026685,1.0417912239483023,1.0416922290531567,1
196-36167,0.0,1.0,1.0494280088553083,1.0417588385306131,1.041631160812799,1
m1108298,0.0,1.0,1.0494476654335487,1.041743244648444,1.041601755282783,1
l2879773,1.0,1.0,1.0494984216092513,1.0417180117303848,1.0415224489664767,1
m1089145,0.0,1.0,1.0489359689040159,1.0421237837820292,1.0423176594927737,1
l3215385,1.0,1.0,1.0489325463039691,1.0421185316607506,1.0423144772748731,1
l3047289,1.0,1.0,1.0489271177693769,1.0421133648372471,1.0423076196982402,1
l2711234,1.0,1.0,0.0,1.041729016484071,0.0,1
l3198355,1.0,1.0,0.0,1.0417237157673873,0.0,1
l2805037,0.0,1.0,0.0,1.0417237157673873,0.0,1
m1108302,0.0,1.0,0.0,1.0417060524911665,0.0,1
l3236011,1.0,1.0,0.0,1.0416930820197992,0.0,1
l3198358,1.0,1.0,0.0,1.0416579011161353,0.0,1
l3104859,1.0,1.0,0.0,1.0416432774147006,0.0,1
p893610,0.0,1.0,0.0,1.041739393549553,0.0,1
m1108299,0.0,1.0,0.0,1.0417415183038197,0.0,1
m1108300,0.0,1.0,0.0,1.0417404275687514,0.0,1
l2970845,0.0,1.0,0.0,1.0416377980558709,0.0,1
l2897771,1.0,1.0,0.0,1.041633534132988,0.0,1
l3104128,1.0,1.0,1.0488855144795366,0.0,0.0,1
l2673315,1.0,1.0,1.0488516160384114,0.0,0.0,1
m1089148,0.0,1.0,1.0488205984005283,0.0,0.0,1
l2991906,1.0,1.0,1.0487977096564445,0.0,0.0,1
l2879054,1.0,1.0,1.0487910320916556,0.0,0.0,1
l2991912,1.0,1.0,1.0489251884301518,0.0,0.0,1
l3270854,0.0,1.0,1.0488089912178926,0.0,0.0,1
l3141400,1.0,1.0,1.0489479148443335,0.0,0.0,1
l2766721,1.0,1.0,1.048815901838634,0.0,0.0,1
l2673316,1.0,1.0,1.04889503082335,0.0,0.0,1
m1089138,0.0,1.0,1.0488911189688384,0.0,0.0,1
l2841628,1.0,1.0,1.0488839018335174,0.0,0.0,1
p895105,0.0,1.0,1.0488969593874058,0.0,0.0,1
m1089144,0.0,1.0,1.0489443339363207,0.0,0.0,1
p827522,0.0,1.0,1.0489435744740834,0.0,0.0,1
n1142110,0.0,1.0,1.0488959455915814,0.0,0.0,1
n1142111,0.0,1.0,1.0489405089910524,0.0,0.0,1
area_20area_21,0.0,1.0,1.0487539153987806,1.0423888572934286,1.042841627430115,1
area_21area_22,1.0,1.0,1.0494984216092513,1.0417180117303848,1.0415224466343243,1
d6170302-1_int,0.0,1.0,1.0494984216092513,1.0417180117303848,1.0415224466343243,1
m1108311,0.0,1.0,1.0495492178921413,1.0416920653980017,1.0414471388736173,1
m1108315,0.0,1.0,1.0495895945504006,1.0416714637585802,1.0413871318328458,1
l2955081,1.0,1.0,1.049584563975425,1.041675589112656,1.0413854557919477,1
226-23751,0.0,1.0,1.0495829427228605,1.0416769181863832,1.0413849160649622,1
m1125902,0.0,1.0,1.0495800098650487,1.0416793224810046,1.0413839396962834,1
e183493,0.0,1.0,1.0495800098650487,1.0416793224810046,1.0413839396962834,1
196-35541,0.0,1.0,0.0,0.0,1.0412797924820467,1
d6141147-1_int,0.0,1.0,0.0,0.0,1.0410327388207523,1
m1108316,0.0,1.0,0.0,0.0,1.0413074328243543,1
n1230121,0.0,1.0,0.0,0.0,1.0413571047607741,1
l3179682,1.0,1.0,0.0,0.0,1.0413772740332088,1
l2786274,1.0,1.0,0.0,0.0,1.0413739496013863,1
p860843,0.0,1.0,0.0,0.0,1.0413849054974635,1
l2898526,1.0,1.0,0.0,0.0,1.0414458868577197,1
p829986,0.0,1.0,1.0495788955304437,0.0,0.0,1
m1125903,0.0,1.0,1.049574985966138,0.0,0.0,1
l2989565,1.0,1.0,1.0495738477440841,0.0,0.0,1
m1125904,0.0,1.0,1.049576381860805,0.0,0.0,1
n1142108,0.0,1.0,1.0495757383653097,0.0,0.0,1
l2674051,1.0,1.0,1.0495725048208175,0.0,0.0,1
area_21area_22,0.0,1.0,1.0494984216092513,1.0417180117303848,1.0415224466343243,1
area_22area_55,1.0,1.0,0.0,0.0,1.0410327366603451,1
m1089170,0.0,1.0,0.0,0.0,1.0376772087950186,1
d6320328-1_int,0.0,1.0,0.0,0.0,1.0376772087950186,1
l2748128,1.0,1.0,0.0,0.0,1.0376981360381807,1
m1089165,0.0,1.0,0.0,0.0,1.0377084897153177,1
m1089162,0.0,1.0,0.0,0.0,1.0379133310559703,1
m1089158,0.0,1.0,0.0,0.0,1.0380864665681857,1
m1089155,0.0,1.0,0.0,0.0,1.0381845429223997,1
m1108361,0.0,1.0,0.0,0.0,1.0383653162047797,1
l3048205,1.0,1.0,0.0,0.0,1.0386812746208058,1
m1108353,0.0,1.0,0.0,0.0,1.0388288526384464,1
m1108344,0.0,1.0,0.0,0.0,1.0390440611243212,1
m1108340,0.0,1.0,0.0,0.0,1.0392012800831627,1
m1108335,0.0,1.0,0.0,0.0,1.0397191097202207,1
m1108331,0.0,1.0,0.0,0.0,1.040146193924269,1
l2767414,1.0,1.0,0.0,0.0,1.0405605307803618,1
m1108328,0.0,1.0,0.0,0.0,1.0406355021215992,1
l2820590,0.0,1.0,0.0,0.0,1.0408183316510446,1
m1108317,0.0,1.0,0.0,0.0,1.0410327344999382,1
l2804250,1.0,1.0,0.0,0.0,1.03902558863457,1
l2820583,0.0,1.0,0.0,0.0,1.0389989095775436,1
m1108354,0.0,1.0,0.0,0.0,1.038937810811412,1
l2822865,1.0,1.0,0.0,0.0,1.0391847493507853,1
l2916606,1.0,1.0,0.0,0.0,1.0391735999109957,1
l2822864,1.0,1.0,0.0,0.0,1.039169153554935,1
l2991640,1.0,1.0,0.0,0.0,1.0379023733842234,1
m1089160,0.0,1.0,0.0,0.0,1.0378974329388833,1
l3045895,1.0,1.0,0.0,0.0,1.0401458039303888,1
m1108329,0.0,1.0,0.0,0.0,1.0401393535886312,1
l3082981,1.0,1.0,0.0,0.0,1.0376189245896785,1
m1108368,0.0,1.0,0.0,0.0,1.0375805619581357,1
l3160878,1.0,1.0,0.0,0.0,1.0406054574000867,1
l2917336,1.0,1.0,0.0,0.0,1.0405914523264688,1
l3216343,1.0,1.0,0.0,0.0,1.037642216363756,1
m3037540,0.0,1.0,0.0,0.0,1.0381599845575995,1
l2935550,1.0,1.0,0.0,0.0,1.0381749426094915,1
m1089163,0.0,1.0,0.0,0.0,1.0378933980593303,1
l3197626,1.0,1.0,0.0,0.0,1.0379055324276958,1
l3066807,1.0,1.0,0.0,0.0,1.0378890300964303,1
l3197627,1.0,1.0,0.0,0.0,1.0376932386922655,1
l3085392,1.0,1.0,0.0,0.0,1.0376715582880571,1
l2935552,1.0,1.0,0.0,0.0,1.0401283663785985,1
m1108334,0.0,1.0,0.0,0.0,1.0401390839090519,1
l2692664,1.0,1.0,0.0,0.0,1.0401362628182622,1
l2916605,1.0,1.0,0.0,0.0,1.0392003252360658,1
l3085394,1.0,1.0,0.0,0.0,1.0391939007117805,1
m1108350,0.0,1.0,0.0,0.0,1.038906828727044,1
m1108360,0.0,1.0,0.0,0.0,1.038863958544274,1
l3048968,1.0,1.0,0.0,0.0,1.0388540465944471,1
l3085393,1.0,1.0,0.0,0.0,1.0375720965948065,1
l2822862,1.0,1.0,0.0,0.0,1.0381515643700943,1
l2710509,1.0,1.0,0.0,0.0,1.0381595307280826,1
m1108364,0.0,1.0,0.0,0.0,1.0381507769943215,1
l3066806,1.0,1.0,0.0,0.0,1.0381482746032276,1
l3048228,1.0,1.0,0.0,0.0,1.0383608584569515,1
l2991940,1.0,1.0,0.0,0.0,1.0383562397558084,1
l3198356,1.0,1.0,0.0,0.0,1.0388962522314173,1
m1108345,0.0,1.0,0.0,0.0,1.0388900632422122,1
l3029497,1.0,1.0,0.0,0.0,1.037675599721726,1
l2875754,1.0,1.0,0.0,0.0,1.0406319011920442,1
m1108347,0.0,1.0,0.0,0.0,1.0388861266410636,1
m1108355,0.0,1.0,0.0,0.0,1.03887681559127,1
m1108352,0.0,1.0,0.0,0.0,1.0388679359845145,1
m1108356,0.0,1.0,0.0,0.0,1.0388585590228534,1
l2842390,1.0,1.0,0.0,0.0,1.038855030835514,1
l2674052,1.0,1.0,0.0,0.0,1.03885538700619,1
l2897766,1.0,1.0,0.0,0.0,1.0381426183388485,1
l2897770,1.0,1.0,0.0,0.0,1.0375745857971026,1
area_22area_55,0.0,1.0,0.0,0.0,1.0410327366603451,1
d6138609-1_int,0.0,1.0,1.0486674524291422,1.042612806797911,1.0431458933570097,1
l2691951,1.0,1.0,1.0486791784388607,1.0424489532721495,1.042982147434206,1
n1139542,0.0,1.0,1.048682765003356,1.0423909997980043,1.0429252166190432,1
p827523,0.0,1.0,1.0486861153630191,1.0423368599478453,1.0428720321837701,1
l2879076,1.0,1.0,1.0486915975720617,1.042248264221165,1.042785000028695,1
m1089122,0.0,1.0,1.0486951148969834,1.0421875980189024,1.042725819865805,1
m1089132,0.0,1.0,1.0487000324642026,1.0420002783482856,1.0425535287854042,1
l3029503,1.0,1.0,1.0487011800196573,1.041885482688111,1.0424512242238337,1
m1069202,0.0,1.0,1.0487017683179816,1.0417320077394234,1.0423161139868018,1
l2879073,1.0,1.0,1.0486955667486986,1.0414396042067484,1.0420715821767295,1
m1069205,0.0,1.0,1.0486914340978202,1.0412896534773133,1.0419478617978386,1
m1069208,0.0,1.0,1.0486890348136757,1.0412025872709119,1.0418760272092522,1
m1069213,0.0,1.0,1.048673984378503,1.0408658587328719,1.0416083740228612,1
m1069215,0.0,1.0,1.048673984378503,1.0408658587328719,1.0416083740228612,1
m1069217,0.0,1.0,1.048659349958001,1.0406383160122332,1.0414353794221536,1
l2841626,1.0,1.0,1.0486585697182678,1.0406288102077232,1.0414284498902957,1
l3235266,1.0,1.0,1.0486396870258938,1.0404106787626162,1.0412711660361358,1
l2801950,0.0,1.0,1.048621661384044,1.0402264854693737,1.0411420277622279,1
m1069224,0.0,1.0,1.0486141932817197,1.0401501647532994,1.0410885211674474,1
m1069230,0.0,1.0,1.0485145386067793,1.0396336602550473,1.0408129168280889,1
m1069226,0.0,1.0,0.0,0.0,1.0410267378292444,1
d5712486-1_int,0.0,1.0,0.0,0.0,1.0410237213604618,1
m1069227,0.0,1.0,0.0,0.0,1.04102527454212,1
l2748133,1.0,1.0,0.0,0.0,1.0410112967998777,1
l3085399,1.0,1.0,0.0,0.0,1.041005327808398,1
l3141399,1.0,1.0,0.0,0.0,1.0410038734873022,1
m1069210,0.0,1.0,0.0,0.0,1.0409946439959226,1
l3010567,1.0,1.0,0.0,0.0,1.0418680545615293,1
l2785524,1.0,1.0,0.0,0.0,1.042311054282585,1
m1069201,0.0,1.0,0.0,0.0,1.0423075495896754,1
l2841625,1.0,1.0,0.0,0.0,1.0413864310395018,1
l3010566,1.0,1.0,0.0,0.0,1.0413801675254997,1
l2860486,1.0,1.0,0.0,0.0,1.0410341437258432,1
l2954350,1.0,1.0,0.0,0.0,1.0414184310899905,1
m1069206,0.0,1.0,0.0,0.0,1.0414046643635346,1
l3178977,1.0,1.0,0.0,0.0,1.0415995466007648,1
l3160105,1.0,1.0,0.0,0.0,1.0415909708904907,1
l3010565,1.0,1.0,0.0,0.0,1.0422833253428656,1
l3104126,1.0,1.0,0.0,0.0,1.0423117693746107,1
l2691945,1.0,1.0,0.0,0.0,1.0418732192516935,1
m1069218,0.0,1.0,0.0,0.0,1.041035447770713,1
l2954351,1.0,1.0,0.0,0.0,1.041028960095934,1
l2691950,1.0,1.0,0.0,0.0,1.042548386719628,1
l2916609,1.0,1.0,0.0,0.0,1.0425447891604522,1
l2727795,1.0,1.0,0.0,0.0,1.0427010308150928,1
l2972704,1.0,1.0,0.0,0.0,1.0426939904346133,1
l3263051,1.0,1.0,0.0,0.0,1.0426850034197082,1
l2897775,1.0,1.0,0.0,0.0,1.0422714219055946,1
l3235251,1.0,1.0,0.0,0.0,1.0415867186160763,1
m1069199,0.0,1.0,0.0,0.0,1.0426789719527845,1
l2785525,1.0,1.0,0.0,0.0,1.0426729110571613,1
l3085400,1.0,1.0,0.0,0.0,1.040987776215476,1
p860892,0.0,1.0,0.0,0.0,1.0427173472993758,1
n1139543,0.0,1.0,0.0,0.0,1.042714446639523,1
m1069der480-1,0.0,1.0,1.048673984378503,1.0408658587328719,1.0416083740228612,1
area_19area_24,0.0,1.0,1.0486674524291422,1.0426128099129954,1.0431458982423396,1
area_24area_25,0.0,1.0,1.048673984378503,1.0408658587328719,1.0416083740228612,1
area_24area_26,1.0,1.0,1.0485145386067793,1.0396336571310365,1.0408129138335387,1
area_24area_66,1.0,1.0,0.0,0.0,1.0410237213604618,1
area_24area_25,0.0,1.0,1.048673984378503,1.0408658587328719,1.0416083740228612,1
m1069-mt1,0.0,1.0,1.048673984378503,1.0408658587328719,1.0416083740228612,1
m1069300,0.0,1.0,1.0485145373006977,1.0396336546333247,1.0408129108389885,1
m1069310,0.0,1.0,1.0484135484526844,1.0391100233912547,1.040533568978677,1
m1069311,0.0,1.0,1.0484133083686884,1.039108778291782,1.0405329048331102,1
l3159448,1.0,1.0,1.0484110970634715,1.039103835114733,1.0405333318320045,1
n1138607,0.0,1.0,1.048357024226662,1.0389745773253745,1.0405449632671575,1
m4113347,0.0,1.0,1.0483375000036743,1.0389279035583694,1.04054916288102,1
n1144668,0.0,1.0,1.048311858222987,1.0388687593116235,1.0405561566772965,1
m1069350,0.0,1.0,1.0482886946840135,1.0388153296212848,1.0405624743456128,1
l3143999,1.0,1.0,1.0482861393541658,1.0388094353274016,1.0405631712803078,1
n1138604,0.0,1.0,1.0482222193549762,1.0386515405562775,1.0405823478795508,1
l3125349,1.0,1.0,1.0481728811118958,1.0385296557146366,1.0405971487739238,1
n1138603,0.0,1.0,1.04815425893026,1.0384853015692135,1.040603790217177,1
l3181545,1.0,1.0,1.0480880123079257,1.0383275069877722,1.0406274152135047,1
n1138599,0.0,1.0,1.0480337569137326,1.038201016521474,1.0406485198918536,1
m1069376,0.0,1.0,1.0480148716573734,1.038156985550183,1.0406558656666203,1
n1138598,0.0,1.0,1.0480079550939154,1.0381544173408983,1.0406471581391021,1
l2822877,1.0,1.0,1.047997094611105,1.0381503847248357,1.0406334854288992,1
m1069382,0.0,1.0,1.0479792827624799,1.0381448975204488,1.040610113003101,1
l2766741,1.0,1.0,1.0479766029802073,1.0381238429392263,1.0405781575089577,1
m1069411,0.0,1.0,1.0479769507248098,1.0380917956809177,1.0405334094391958,1
