bus name,si,vi,Va,Vb,Vc,Load_served_flag,total P load
m1069169,0.0,1.0,1.043827992511189,1.046247373861907,1.0480427840644777,1,0.0
m1047379,0.0,1.0,0.0,1.0373938877662015,0.0,1,0.0
l3254211,1.0,1.0,0.0,1.0374899658635448,0.0,1,9.73
m1047388,0.0,1.0,0.0,1.0369501460349537,0.0,1,0.0
e182732,0.0,1.0,1.0371320173890823,1.0373769048752333,1.037587269500243,1,0.0
l3235258,1.0,1.0,1.0371050449184298,1.0373878044233102,1.0375205664960376,1,26.009999999999998
l3232933,0.0,1.0,1.031044317793668,0.0,0.0,1,0.0
m1026660,0.0,1.0,1.031087389629264,0.0,0.0,1,0.0
m1026824,0.0,1.0,1.0386028339305138,1.0453321934279696,1.0359790938419438,1,0.0
l2673323,1.0,1.0,0.0,0.0,1.0360342253298365,1,10.17
l3081380,1.0,1.0,1.0183121463855833,1.0194472223003124,1.0191118165327429,1,5.32
l2955077,1.0,1.0,1.0174670723041555,1.0192857739825814,1.0192659684520589,1,10.170000000000002
p829976,0.0,1.0,1.0181318552355472,0.0,0.0,1,0.0
l2692660,1.0,1.0,1.0180688215276388,0.0,0.0,1,17.740000000000002
l3176661,1.0,1.0,0.0,0.0,1.0117312400550167,1,4.07
m1008752,0.0,1.0,0.0,1.0227893022232202,0.0,1,0.0
m1008753,0.0,1.0,0.0,1.0233837604536775,0.0,1,0.0
m2001313,1.0,1.0,1.024013020629926,0.0,0.0,1,22.37
m2001214,1.0,1.0,0.0,0.0,1.0220880742356107,1,16.87
e182724,0.0,1.0,1.0439910319923935,1.0466545367140467,1.0485009831040066,1,0.0
p827508,0.0,1.0,1.0437791331946868,0.0,0.0,1,0.0
l2879064,1.0,1.0,1.0438017251409106,0.0,0.0,1,8.870000000000001
l3119793,1.0,1.0,0.0,1.0373482510973548,0.0,1,5.84
l2729407,1.0,1.0,0.0,1.0369399321959012,0.0,1,5.84
l2691942,1.0,1.0,0.0,1.0360965589776678,0.0,1,5.84
d5534970-1_int,0.0,1.0,1.0371320186475008,1.0373769048752397,1.0375872705405638,1,0.0
m1026657,0.0,1.0,1.0311692257486378,0.0,0.0,1,0.0
l3160106,1.0,1.0,1.0309796845235564,0.0,0.0,1,8.870000000000001
m1026829,0.0,1.0,1.0387282583039839,1.0459258948077454,1.0357513673765322,1,0.0
p859694,0.0,1.0,0.0,0.0,1.0359647408733035,1,0.0
m1009809,0.0,1.0,0.0,0.0,1.036008333545057,1,0.0
d5799561-2_int,0.0,1.0,1.0184637978212012,1.0192546597433072,1.0187986153012631,1,0.0
m1142851,0.0,1.0,1.0169238925798787,1.0189742644976494,1.0190908944710129,1,0.0
l2955078,1.0,1.0,1.018114275630769,0.0,0.0,1,8.87
l2955076,1.0,1.0,1.018048622413968,0.0,0.0,1,5.319999999999999
l2970804,1.0,1.0,0.0,0.0,1.0117111144325588,1,10.17
m1008746,0.0,1.0,0.0,1.0225757811706349,0.0,1,0.0
l3085389,1.0,1.0,0.0,1.022778741134356,0.0,1,9.73
l3141390,1.0,1.0,0.0,1.0233543586702922,0.0,1,9.73
m1026307,0.0,1.0,0.0,1.0233423781193414,0.0,1,0.0
m2001314,1.0,1.0,1.023951718982892,0.0,0.0,1,21.45
m2001215,1.0,1.0,0.0,0.0,1.022056338784022,1,21.38
d6413567-3_int,0.0,1.0,1.0439910478260854,1.046654552888647,1.0485010054704933,1,0.0
n1139540,0.0,1.0,1.0437398638034807,0.0,0.0,1,0.0
m1047371,0.0,1.0,0.0,1.0373167564336352,0.0,1,0.0
m1047374,0.0,1.0,0.0,1.03581427101542,0.0,1,0.0
l2841633,1.0,1.0,1.0371497174635098,1.0373540870730649,1.0376424786972507,1,8.87
m1026656,0.0,1.0,1.031174175792121,0.0,0.0,1,0.0
m1026834,0.0,1.0,1.0387287226431312,1.0459352397998547,1.0357761789312285,1,0.0
n1147859,0.0,1.0,0.0,1.0458312700747503,0.0,1,0.0
l2746587,1.0,1.0,0.0,0.0,1.0359298217429076,1,10.17
l2710525,1.0,1.0,0.0,0.0,1.0359756451649784,1,10.17
e193509,0.0,1.0,1.0184637949640736,1.0192546562194784,1.0187986037107928,1,0.0
196-31070,0.0,1.0,1.0167989652741645,1.0189026296907868,1.0190506377253967,1,0.0
m1008743,0.0,1.0,0.0,1.0224964285957958,0.0,1,0.0
l2954339,1.0,1.0,0.0,1.0225106816465999,0.0,1,9.73
l3085388,1.0,1.0,0.0,1.023324841221946,0.0,1,3.89
m2001315,1.0,1.0,1.0239221881021427,0.0,0.0,1,19.93
n1139541,0.0,1.0,1.044017285192062,1.046720067307535,1.0485747297976749,1,0.0
l2991907,1.0,1.0,1.0433760508802297,0.0,0.0,1,8.870000000000001
p841985,0.0,1.0,0.0,1.037315451828557,0.0,1,0.0
l2879065,1.0,1.0,0.0,1.0357977193618575,0.0,1,3.89
l3197629,1.0,1.0,0.0,1.0357819452740786,0.0,1,5.84
l2689678,1.0,1.0,0.0,1.0355991965178886,0.0,1,1.95
m1026769,0.0,1.0,1.0371505109554946,1.0373527662814364,1.037646701369741,1,0.0
l2729428,1.0,1.0,1.031327824595899,0.0,0.0,1,5.32
l2876814,1.0,1.0,1.0387354904313972,1.0459460426826097,1.035799549625335,1,3.55
n1147860,0.0,1.0,0.0,0.0,1.0357739037104519,1,0.0
p827573,0.0,1.0,0.0,1.0457697770117063,0.0,1,0.0
n1147858,0.0,1.0,0.0,0.0,1.0358885556171131,1,0.0
m1142839,0.0,1.0,1.0185665202259326,1.0191241817221208,1.0185863670414677,1,0.0
d5861005-2_int,0.0,1.0,1.0167435934238094,1.0188708800156387,1.0190327956979877,1,0.0
m1008742,0.0,1.0,0.0,1.0224233719389462,0.0,1,0.0
l3104115,1.0,1.0,0.0,1.0224874241195678,0.0,1,3.89
l3048200,1.0,1.0,0.0,1.0224249545034898,0.0,1,3.89
m1069175,0.0,1.0,1.0440936896563935,1.0469108344517701,1.0487893995955417,1,0.0
m1069192,0.0,1.0,1.0431451135883032,0.0,0.0,1,0.0
221-306687,0.0,1.0,0.0,1.0373145428956636,0.0,1,0.0
m1026463,0.0,1.0,0.0,1.034659282075554,0.0,1,0.0
m1026774,0.0,1.0,1.0371493361340167,1.0373443078989228,1.0377015555231868,1,0.0
d6140776-1_int,0.0,1.0,1.0371474633503084,0.0,0.0,1,0.0
m1026648,0.0,1.0,1.031402523810744,0.0,0.0,1,0.0
m1026844,0.0,1.0,1.0387355700162677,1.0459465269753394,1.0358003856251632,1,0.0
l3177881,1.0,1.0,0.0,0.0,1.0357691789956296,1,10.17
l2710542,1.0,1.0,0.0,1.0455785386143615,0.0,1,9.73
l2991933,1.0,1.0,0.0,0.0,1.035792920731825,1,20.34
m1142832,0.0,1.0,1.0186795298719962,1.0189753567693027,1.0183474692651606,1,0.0
l3067507,1.0,1.0,0.0,0.0,1.0185771499594374,1,15.26
q1301,0.0,1.0,1.0167435615940432,1.0188708491538963,1.0190327717728596,1,0.0
l3029495,1.0,1.0,0.0,1.0224081852767317,0.0,1,5.84
l2804247,1.0,1.0,0.0,1.0223871242110107,0.0,1,9.73
m1008733,0.0,1.0,0.0,1.0223448317041899,0.0,1,0.0
m1069184,0.0,1.0,1.044207274293454,1.0471894831371196,1.0491017957975783,1,0.0
l3197637,1.0,1.0,0.0,0.0,1.0487787533191322,1,4.07
m1069191,0.0,1.0,1.0429501840218651,0.0,0.0,1,0.0
l2991913,1.0,1.0,1.0431277426459538,0.0,0.0,1,5.32
l3235253,1.0,1.0,1.0431270998718403,0.0,0.0,1,8.87
l2916625,1.0,1.0,0.0,1.0372440044035034,0.0,1,14.59
m1026468,0.0,1.0,0.0,1.0345682649742949,0.0,1,0.0
p827495,0.0,1.0,0.0,1.034656241296829,0.0,1,0.0
m1026780,0.0,1.0,1.0371482815526696,1.037336715160776,1.037750792964501,1,0.0
e182730,0.0,1.0,1.0371474630614343,0.0,0.0,1,0.0
m1026647,0.0,1.0,1.031465363496301,0.0,0.0,1,0.0
l2973159,1.0,1.0,1.0313895261694455,0.0,0.0,1,5.319999999999999
m1026866,0.0,1.0,1.038749416883583,1.0459633783196518,1.0358158106569546,1,0.0
n1147861,0.0,1.0,0.0,0.0,1.0357984485932152,1,0.0
l2729430,1.0,1.0,0.0,1.0452693830037503,0.0,1,9.73
l3122837,1.0,1.0,0.0,0.0,1.0357025392969499,1,15.26
l3160865,1.0,1.0,1.018767668066758,1.018846938024958,1.0181485915109674,1,8.870000000000001
p829962,0.0,1.0,0.0,0.0,1.0183413965359176,1,0.0
l3160872,1.0,1.0,1.0166161620362233,1.0187978023077988,1.018991723338555,1,15.260000000000002
d5565090-1_int,0.0,1.0,0.0,1.022390593688347,0.0,1,0.0
l3225319,1.0,1.0,0.0,1.0223331321078593,0.0,1,14.59
l3216339,1.0,1.0,0.0,1.0223157338663444,0.0,1,9.73
m1069189,0.0,1.0,1.0442531990674706,1.0473021345022424,1.0492280877113265,1,0.0
l3195315,1.0,1.0,1.0427825157805535,0.0,0.0,1,8.870000000000001
l3139598,1.0,1.0,0.0,1.0372070624382594,0.0,1,14.59
p901909,0.0,1.0,0.0,1.0345668518945148,0.0,1,0.0
l2766732,1.0,1.0,0.0,1.0343733703458982,0.0,1,3.89
m1026466,0.0,1.0,0.0,1.0346537864544763,0.0,1,0.0
m1026783,0.0,1.0,1.037148105092016,1.0373354446808187,1.0377590315184435,1,0.0
n1142109,0.0,1.0,1.037136869236689,0.0,0.0,1,0.0
m3036169,0.0,1.0,1.031592007163989,0.0,0.0,1,0.0
m1026876,0.0,1.0,1.0387450058414838,1.0459838431976098,1.0358249292824269,1,0.0
n1147862,0.0,1.0,1.038746926220344,0.0,0.0,1,0.0
l3122818,1.0,1.0,0.0,0.0,1.0357828314828468,1,10.17
d6017316-1_int,0.0,1.0,0.0,1.0452693775011868,0.0,1,0.0
l3048222,1.0,1.0,0.0,0.0,1.0356207081188233,1,15.26
m1142828,0.0,1.0,1.018948990538908,1.0185889295565456,1.017764501890558,1,0.0
m1142835,0.0,1.0,0.0,0.0,1.0183332817809079,1,0.0
m1142860,0.0,1.0,1.016087038097305,1.0185007372441202,1.0188305650405465,1,0.0
e182744,0.0,1.0,0.0,1.0223905934587052,0.0,1,0.0
l3048201,1.0,1.0,0.0,1.0223157219709675,0.0,1,9.73
l3195356,0.0,1.0,1.0443844666873119,1.0476158804137727,1.049577844888085,1,0.0
l2860487,1.0,1.0,0.0,0.0,1.0492099521889788,1,6.1
m1069181,0.0,1.0,1.0425109642501138,0.0,0.0,1,0.0
m1026472,0.0,1.0,0.0,1.0345638251395757,0.0,1,0.0
m1026485,0.0,1.0,0.0,1.0343461911037963,0.0,1,0.0
d5865224-1_int,0.0,1.0,0.0,1.0346528728602649,0.0,1,0.0
m1026785,0.0,1.0,1.0371443722308968,1.0373364541490075,1.0377696937321361,1,0.0
m1026784,0.0,1.0,0.0,0.0,1.037757266807436,1,0.0
n1140524,0.0,1.0,1.0371344237074536,0.0,0.0,1,0.0
l2729429,1.0,1.0,1.0371060071803069,0.0,0.0,1,8.870000000000001
l2673317,1.0,1.0,1.0315959602043883,0.0,0.0,1,5.32
n1139550,0.0,1.0,1.0315845981664373,0.0,0.0,1,0.0
p827514,0.0,1.0,1.0387447501480942,1.0459850294633464,1.0358254578550654,1,0.0
l2685805,1.0,1.0,1.0387270854532988,0.0,0.0,1,8.87
l2766742,1.0,1.0,0.0,1.0443564849870932,0.0,1,5.84
l2674047,1.0,1.0,1.0189494136656856,1.0185883273345435,1.0177636053246266,1,6.1000000000000005
m1142833,0.0,1.0,0.0,0.0,1.0183229208014775,1,0.0
l3104853,1.0,1.0,0.0,0.0,1.018319540518359,1,10.17
m1142863,0.0,1.0,1.0156331720142011,1.0182355794389635,1.0186925683630013,1,0.0
p895114,0.0,1.0,1.0160842113915018,0.0,0.0,1,0.0
l2801895,1.0,1.0,0.0,1.022369789606109,0.0,1,9.73
m1089112,0.0,1.0,1.0444558107779034,1.0477863787800832,1.0497679078400395,1,0.0
l2973151,1.0,1.0,1.042295911855103,0.0,0.0,1,5.32
l2748146,1.0,1.0,1.0424923211228787,0.0,0.0,1,5.32
l2804253,1.0,1.0,1.0425085244398173,0.0,0.0,1,5.32
d5472341-1_int,0.0,1.0,0.0,1.0345629005914245,0.0,1,0.0
m1026492,0.0,1.0,0.0,1.0343139904121275,0.0,1,0.0
p827542,0.0,1.0,0.0,1.0343352080862793,0.0,1,0.0
f739841,0.0,1.0,0.0,1.0346528727241537,0.0,1,0.0
m1026786,0.0,1.0,1.0371438865339884,1.0373365854944543,1.0377710810228675,1,0.0
n1140523,0.0,1.0,0.0,0.0,1.0377538659728562,1,0.0
l3197641,1.0,1.0,1.0370795721779498,0.0,0.0,1,5.32
l3197647,1.0,1.0,1.037095473214085,0.0,0.0,1,3.55
l2710517,1.0,1.0,1.0317665851901732,0.0,0.0,1,5.32
l3197639,1.0,1.0,1.0315769058504167,0.0,0.0,1,8.87
l3160102,1.0,1.0,1.0387421790561193,1.0459969577147883,1.0358307728269867,1,9.73
m1009820,0.0,1.0,0.0,1.0436649255937651,0.0,1,0.0
l2692655,1.0,1.0,1.0190315125765697,1.01846935680254,1.0175877307376209,1,10.17
l2767408,1.0,1.0,0.0,0.0,1.0182730065337442,1,6.1000000000000005
m1142865,0.0,1.0,1.015025035288286,1.0178862371232642,1.0185162413516595,1,0.0
n1141480,0.0,1.0,0.0,0.0,1.018690537074441,1,0.0
n1141479,0.0,1.0,1.0160817513633338,0.0,0.0,1,0.0
m1089115,0.0,1.0,1.044555177666184,1.0478698605030365,1.049741774949291,1,0.0
d6138609-1_int,0.0,1.0,1.0444557977997604,1.0477863667905223,1.0497678899888858,1,0.0
p827520,0.0,1.0,0.0,0.0,1.0497505553115074,1,0.0
m1069187,0.0,1.0,1.0420914483350243,0.0,0.0,1,0.0
f739842,0.0,1.0,0.0,1.0345629004553016,0.0,1,0.0
l3048231,1.0,1.0,0.0,1.0342878010892795,0.0,1,19.450000000000003
m1026486,0.0,1.0,0.0,1.0343282613593179,0.0,1,0.0
l0247160,1.0,1.0,0.0,1.0346484038905281,0.0,1,5.84
m1026795,0.0,1.0,1.0371346283279919,1.0373390891462706,1.0377975246559048,1,0.0
l2766724,1.0,1.0,0.0,0.0,1.0377491338542868,1,6.1
l2973161,1.0,1.0,1.037036106611259,0.0,0.0,1,13.3
m1026778,0.0,1.0,1.037095473214085,0.0,0.0,1,0.0
m1026646,0.0,1.0,1.0318592850594617,0.0,0.0,1,0.0
m1026891,0.0,1.0,1.0387355332431567,1.0460002536280755,1.0358453278321855,1,0.0
l3254234,1.0,1.0,0.0,1.0430095678749518,0.0,1,9.73
m1142821,0.0,1.0,1.019100240033234,1.0183665565122249,1.0174376038522817,1,0.0
l3217053,1.0,1.0,0.0,0.0,1.0182396435271197,1,4.07
l3030197,0.0,1.0,1.0144742313591024,1.0175603154212276,1.0183568727080263,1,0.0
p895112,0.0,1.0,1.0150220364229772,0.0,0.0,1,0.0
p895113,0.0,1.0,0.0,0.0,1.0186877876717306,1,0.0
l3198348,1.0,1.0,1.0160774335219374,0.0,0.0,1,17.740000000000002
m1089118,0.0,1.0,1.0447369112123401,1.0480141078484697,1.049687517831205,1,0.0
l2991911,1.0,1.0,0.0,0.0,1.0497263878495373,1,6.1
l2691951,1.0,1.0,1.0441189078643576,1.0473388593711062,1.0491113440101305,1,10.17
n1139545,0.0,1.0,0.0,0.0,1.0497265572052366,1,0.0
l2785519,1.0,1.0,1.0419806162250416,0.0,0.0,1,8.870000000000001
l2748129,1.0,1.0,1.04206277121249,0.0,0.0,1,13.3
l0247162,1.0,1.0,0.0,1.0345584312330356,0.0,1,5.84
m1026488,0.0,1.0,0.0,1.0343266769549726,0.0,1,0.0
m1026487,0.0,1.0,0.0,1.034310916456724,0.0,1,0.0
m1026796,0.0,1.0,1.0371331422693382,1.0373388794459328,1.0378053556299904,1,0.0
n1140522,0.0,1.0,0.0,0.0,1.0377933825137045,1,0.0
l3178978,1.0,1.0,1.0323696289373088,0.0,0.0,1,5.32
n1139549,0.0,1.0,1.0318338087016932,0.0,0.0,1,0.0
d5653457-1_int,0.0,1.0,1.0387355332431567,1.0460002536280755,1.0358453278321855,1,0.0
n1147863,0.0,1.0,0.0,0.0,1.0358419170312176,1,0.0
l3104114,1.0,1.0,0.0,1.0423746754427117,0.0,1,9.73
l2711226,1.0,1.0,1.0191023373777068,1.018363419100506,1.0174330219473207,1,9.73
m3037455,0.0,1.0,0.0,0.0,1.0182380818791352,1,0.0
m1142868,0.0,1.0,1.0138426350492766,1.0171866765726107,1.018174203532683,1,0.0
l3048962,1.0,1.0,1.015013240861557,0.0,0.0,1,13.3
l2711225,1.0,1.0,0.0,0.0,1.0186574113140296,1,6.1
m1089119,0.0,1.0,1.0448251016353607,1.0480856638552263,1.0496559903950924,1,0.0
l2973158,1.0,1.0,0.0,0.0,1.0496690521446428,1,6.1000000000000005
l3048208,1.0,1.0,1.0447284023416012,0.0,0.0,1,5.32
n1139542,0.0,1.0,1.043997387623793,1.047180625526768,1.0488816930651625,1,0.0
d5712477-3_int,0.0,1.0,0.0,0.0,1.0497265547504122,1,0.0
l3104122,1.0,1.0,1.0419192304273985,0.0,0.0,1,8.870000000000001
d6047588-1_int,0.0,1.0,0.0,1.0343258757857505,0.0,1,0.0
l2897784,1.0,1.0,0.0,1.034298076669769,0.0,1,14.59
m1026797,0.0,1.0,1.0371330176009863,1.0373388618537753,1.0378060125824469,1,0.0
l2822870,1.0,1.0,0.0,0.0,1.0377885696287554,1,6.1
m1047432,0.0,1.0,1.0328321566749077,0.0,0.0,1,0.0
l2879074,1.0,1.0,1.0318122032346215,0.0,0.0,1,5.32
l3122817,1.0,1.0,0.0,0.0,1.035840327662385,1,6.1
m1009824,0.0,1.0,0.0,1.0419674350350416,0.0,1,0.0
m1142819,0.0,1.0,1.0192051219869813,1.0182196413524385,1.0172082691673912,1,0.0
l3217052,1.0,1.0,0.0,0.0,1.0182118506003641,1,10.17
l3086074,1.0,1.0,0.0,0.0,1.0182187159349445,1,6.1
m1142869,0.0,1.0,1.0133591947903011,1.0169007482063357,1.0180344385256037,1,0.0
l3030200,1.0,1.0,0.0,0.0,1.0186355942188758,1,6.1
m1089120,0.0,1.0,1.0448763932543297,1.0481028621265096,1.0496630377165577,1,0.0
p827521,0.0,1.0,0.0,1.048067729731312,0.0,1,0.0
p827523,0.0,1.0,1.043883857337544,1.0470327905934602,1.0486671203850788,1,0.0
m1069174,0.0,1.0,0.0,0.0,1.049340148432513,1,0.0
l2804283,1.0,1.0,1.0417808090648795,0.0,0.0,1,8.87
f739844,0.0,1.0,0.0,1.0343258756495963,0.0,1,0.0
m1026496,0.0,1.0,0.0,1.034253508685965,0.0,1,0.0
m1026800,0.0,1.0,1.037130164909276,1.0373384593062196,1.0378210449939722,1,0.0
l2766725,1.0,1.0,0.0,0.0,1.0377788337063856,1,6.1
l2879075,1.0,1.0,1.0328232265228543,0.0,0.0,1,5.32
p903360,0.0,1.0,1.033141324759371,0.0,0.0,1,0.0
m1047433,0.0,1.0,1.0328321566749077,0.0,0.0,1,0.0
l3122820,1.0,1.0,1.0317857323674653,0.0,0.0,1,8.870000000000001
l2673314,1.0,1.0,0.0,0.0,1.0358322569929839,1,4.07
l2691939,1.0,1.0,0.0,1.0419097877640195,0.0,1,9.73
l2954338,1.0,1.0,0.0,1.0417882898143294,0.0,1,9.73
l2822857,1.0,1.0,0.0,1.0419596258211583,0.0,1,5.84
m1142818,0.0,1.0,1.019309292753039,1.018096364976563,1.0169800449187842,1,0.0
p829960,0.0,1.0,0.0,1.0182184049121645,0.0,1,0.0
l2861219,1.0,1.0,0.0,1.018204542516098,0.0,1,9.73
m1142871,0.0,1.0,1.0130916707613273,1.016742546505024,1.017957116392602,1,0.0
d5472350-1_int,0.0,1.0,1.0448763959584046,1.0481028645677102,1.049663039236288,1,0.0
n1139546,0.0,1.0,0.0,1.0480436623269962,0.0,1,0.0
l2879076,1.0,1.0,1.043698059784969,1.0467908415557066,1.048315917905316,1,4.07
l2841630,1.0,1.0,0.0,0.0,1.0492753014641483,1,10.17
l2841629,1.0,1.0,0.0,0.0,1.0493089406300833,1,15.26
l3216347,1.0,1.0,0.0,0.0,1.0491558524730253,1,6.1
l2916627,1.0,1.0,1.0416617997670503,0.0,0.0,1,8.870000000000001
l0247171,1.0,1.0,0.0,1.0343214054031646,0.0,1,5.84
l2691959,1.0,1.0,0.0,1.0342085105111818,0.0,1,38.9
l3254217,1.0,1.0,1.0371271420161179,1.0373380327423234,1.037836974008399,1,10.17
l3251830,0.0,1.0,1.0328232265228543,0.0,0.0,1,0.0
m1047430,0.0,1.0,1.0331701903565371,0.0,0.0,1,0.0
m1047434,0.0,1.0,1.0328321566749077,0.0,0.0,1,0.0
l3141398,1.0,1.0,1.0317777656893177,0.0,0.0,1,5.32
l2860478,1.0,1.0,0.0,1.0418764272113206,0.0,1,5.84
m1009828,0.0,1.0,0.0,1.0412454517490919,0.0,1,0.0
l2955074,1.0,1.0,1.0194921505352637,1.017935440058992,1.0166872921987815,1,13.3
d5504876-1_int,0.0,1.0,1.019309291451628,1.018096364146388,1.0169800449187856,1,0.0
n1141478,0.0,1.0,0.0,1.018209693267046,0.0,1,0.0
m1142874,0.0,1.0,1.0127486322957386,1.0165408352843328,1.0178595884498314,1,0.0
p829956,0.0,1.0,0.0,0.0,1.0179562648768257,1,0.0
190-7361,0.0,1.0,1.0448815489023047,1.0481045924001027,1.0496637472525225,1,0.0
d5955074-2_int,0.0,1.0,0.0,1.0480436606017938,0.0,1,0.0
m1089122,0.0,1.0,1.0435698317983144,1.0466251771680473,1.0480764931014814,1,0.0
l2954352,1.0,1.0,0.0,0.0,1.049268153951857,1,10.17
l2785523,1.0,1.0,0.0,0.0,1.0489592098996798,1,6.1
l2673310,1.0,1.0,1.0416102438989423,0.0,0.0,1,8.870000000000001
n1140521,0.0,1.0,1.0371276818257975,1.037336562173954,1.0378431994209987,1,0.0
l2916234,1.0,1.0,1.0336657272142016,0.0,0.0,1,3.55
m1047435,0.0,1.0,1.0328321566749077,0.0,0.0,1,0.0
l2822858,1.0,1.0,0.0,1.041855115033289,0.0,1,9.73
l2766715,1.0,1.0,0.0,1.0412313613875654,0.0,1,5.84
l3254206,1.0,1.0,0.0,1.0410736615482254,0.0,1,9.73
l3030199,1.0,1.0,1.0196771190901086,1.0177732574445832,1.0164103132852582,1,10.170000000000002
p829965,0.0,1.0,1.0191648703752674,1.0180434901737168,1.0169877483442205,1,0.0
m1142826,0.0,1.0,0.0,1.0181483114566396,0.0,1,0.0
m1142875,0.0,1.0,1.012244926989159,1.0162551648946168,1.017731347084228,1,0.0
p895111,0.0,1.0,0.0,0.0,1.017854136607278,1,0.0
l3160861,1.0,1.0,0.0,0.0,1.017947457906194,1,4.07
regxfmr_190-7361,0.0,1.0,1.0448815516063656,1.0481045948412957,1.0496637487722504,1,0.0
l2970842,0.0,1.0,0.0,1.0478183342780012,0.0,1,0.0
m1089132,0.0,1.0,1.0431488848761283,1.0461143381035385,1.047364948457661,1,0.0
p860892,0.0,1.0,0.0,0.0,1.0480512049630955,1,0.0
l3141388,1.0,1.0,0.0,0.0,1.0487525042331822,1,4.07
l3104121,1.0,1.0,1.0415754371595494,0.0,0.0,1,8.870000000000001
m1026807,0.0,1.0,1.0371279575562706,1.0373358110182762,1.037846379298877,1,0.0
m1047423,0.0,1.0,1.0344680887989512,0.0,0.0,1,0.0
l2970841,0.0,1.0,1.0328321566749077,0.0,0.0,1,0.0
m1009827,0.0,1.0,0.0,1.0408800395903246,0.0,1,0.0
m1125934,0.0,1.0,1.019735982460578,1.0177209807344256,1.0163218089207575,1,0.0
l2936271,1.0,1.0,1.0191051040367884,1.0180216105194333,1.016990935946482,1,5.32
m1125940,0.0,1.0,0.0,1.0180676012179195,0.0,1,0.0
l3160864,1.0,1.0,0.0,1.0181346954967454,0.0,1,5.84
m1125944,0.0,1.0,1.0098378446552116,1.0148908721265133,1.0171191717413683,1,0.0
l2895496,0.0,1.0,0.0,0.0,1.0178069776324834,1,0.0
q14404,0.0,1.0,1.044885621447937,1.0481059595029139,1.0496643079719898,1,0.0
m1089113,0.0,1.0,0.0,1.0476290228023188,0.0,1,0.0
l3029503,1.0,1.0,1.0428830287566893,1.045801448969957,1.0469375112890615,1,6.1
l2691950,1.0,1.0,0.0,0.0,1.0473495930510115,1,10.169999999999998
n1139543,0.0,1.0,0.0,0.0,1.0480425472468926,1,0.0
l3626914,1.0,1.0,0.0,0.0,1.048676770852609,1,6.1000000000000005
l3104113,1.0,1.0,1.0415681540143975,0.0,0.0,1,8.87
m1026808,0.0,1.0,1.0371280331415489,1.037335605105792,1.0378472509889842,1,0.0
m1047420,0.0,1.0,1.0346242321925774,0.0,0.0,1,0.0
m1009832,0.0,1.0,0.0,1.040414954185946,0.0,1,0.0
m3019248,0.0,1.0,0.0,1.0408578036460951,0.0,1,0.0
l2730163,1.0,1.0,1.0198633158646968,1.0176078760977323,1.016130312179777,1,10.17
m1142815,0.0,1.0,1.0188332714611894,1.0179056752279874,1.017009677799223,1,0.0
l3048963,1.0,1.0,0.0,1.0180605154410491,0.0,1,5.84
l3254915,1.0,1.0,0.0,1.018055106887302,0.0,1,1.95
m1125947,0.0,1.0,1.0082619227641803,1.0139714497483039,1.0167204271139805,1,0.0
p901941,0.0,1.0,1.0098348457780986,0.0,0.0,1,0.0
m1142873,0.0,1.0,0.0,0.0,1.017772842625804,1,0.0
d6138608-3_int,0.0,1.0,1.0448856241519882,1.0481059619441087,1.0496643094917182,1,0.0
l2691946,1.0,1.0,0.0,1.0476180160680015,0.0,1,5.84
m1089103,0.0,1.0,0.0,1.046557039016096,0.0,1,0.0
m1069202,0.0,1.0,1.0425235596837514,1.0453831680881736,1.0463703160560232,1,0.0
l2916609,1.0,1.0,0.0,0.0,1.04733884981216,1,6.1
l2727795,1.0,1.0,0.0,0.0,1.0480025038787006,1,6.1
m1089102,0.0,1.0,0.0,0.0,1.0486025979054319,1,0.0
l2822869,1.0,1.0,1.0371355134912184,1.0373284976106372,1.0378557006711675,1,8.870000000000001
n1140520,0.0,1.0,0.0,0.0,1.0378460523801654,1,0.0
l2820556,1.0,1.0,1.0350798145086917,0.0,0.0,1,8.87
m1047419,0.0,1.0,1.0346214227278365,0.0,0.0,1,0.0
l2860479,1.0,1.0,0.0,1.0404099938848443,0.0,1,3.89
m1009838,0.0,1.0,0.0,1.039958232000288,0.0,1,0.0
m1009834,0.0,1.0,0.0,1.0403954434635985,0.0,1,0.0
m3021569,0.0,1.0,0.0,1.0408444618513948,0.0,1,0.0
l2992624,1.0,1.0,1.0200276388826741,1.0174599299905236,1.0158821034089716,1,5.319999999999999
m1142814,0.0,1.0,1.0188116336868007,1.0177186406787335,1.0170572876577093,1,0.0
n1141477,0.0,1.0,1.0187944914440126,0.0,0.0,1,0.0
l2917359,1.0,1.0,1.0188308055206743,0.0,0.0,1,5.319999999999999
l3214071,1.0,1.0,1.0077280648956484,1.0136601238140661,1.0165854545416733,1,10.17
l3251799,1.0,1.0,1.0098180582990761,0.0,0.0,1,13.3
l3552667,1.0,1.0,0.0,0.0,1.0177354940906418,1,10.17
l3029502,1.0,1.0,1.0449613304827772,1.0481313477355692,1.0496747119496046,1,17.74
l2673305,1.0,1.0,0.0,1.0465424648407686,0.0,1,3.89
l3048196,1.0,1.0,0.0,1.046410112182361,0.0,1,5.84
l2879073,1.0,1.0,1.0418076956109759,1.0445869318293703,1.045323638688144,1,6.1000000000000005
l2785524,1.0,1.0,0.0,0.0,1.0463551956828812,1,6.1
l3104126,1.0,1.0,0.0,0.0,1.0463573326660613,1,4.07
